user_id,items_count,money_spent,total_recommend,recommend_percent
giandeath,97,533.58,2.0,2.06
tlolzmee,1,0.0,0.0,0.0
supertrol,1,0.0,0.0,0.0
76561198090189068,1,0.0,0.0,0.0
willyghee,27,209.79000000000002,0.0,0.0
76561198090192265,72,611.65,0.0,0.0
76561198090193664,1,0.0,0.0,0.0
76561198090200069,8,79.94,0.0,0.0
76561198090202077,34,404.82,0.0,0.0
76561198090204221,28,204.92000000000002,0.0,0.0
76561198090205455,1,9.99,0.0,0.0
THE_12_LEGENDS1,1,0.0,0.0,0.0
cookymunsta,18,34.97,0.0,0.0
76561198090216265,60,334.76,1.0,1.67
76561198090217556,7,0.0,0.0,0.0
76561198090222300,6,19.99,1.0,16.67
76561198090225185,1,0.0,0.0,0.0
kfiunl,12,0.0,0.0,0.0
ryanluk,24,384.60999999999996,0.0,0.0
DimiRageHD,12,39.97,0.0,0.0
76561198090236311,1,14.99,0.0,0.0
76561198090236445,34,345.78999999999996,1.0,2.94
76561198090238672,1,0.0,0.0,0.0
JaydenHembra,7,49.98,0.0,0.0
76561198090244048,9,175.89,0.0,0.0
76561198090254017,2,0.0,0.0,0.0
76561198090254391,14,310.84,0.0,0.0
76561198090260579,57,819.5799999999999,0.0,0.0
76561198090265056,26,179.89,0.0,0.0
76561198090267114,1,0.0,0.0,0.0
76561198090271666,15,49.97,0.0,0.0
30102000,1,0.0,0.0,0.0
76561198090282309,1,0.0,0.0,0.0
76561198090284737,3,14.99,0.0,0.0
MatiiBelmar,4,34.98,0.0,0.0
76561198090288295,4,64.97,0.0,0.0
Brakey95,1,0.0,0.0,0.0
76561198090292626,1,0.0,0.0,0.0
76561198090295377,17,134.92,1.0,5.88
kiiiingH,23,114.94,0.0,0.0
76561198090296540,1,0.0,0.0,0.0
76561198090300474,3,0.0,0.0,0.0
76561198090302253,12,24.98,0.0,0.0
76561198090305192,13,124.91,0.0,0.0
76561198090308169,1,0.0,0.0,0.0
DestructorXZ,48,77.92999999999999,0.0,0.0
76561198090308592,2,19.99,0.0,0.0
76561198090308842,3,0.0,0.0,0.0
76561198090310237,24,84.93,0.0,0.0
76561198090312042,115,383.65,0.0,0.0
m642545,5,3.99,0.0,0.0
76561198090315045,2,9.99,0.0,0.0
Mlg_Rekt_M9,21,159.89,1.0,4.76
TPIOMEMES,94,1104.33,0.0,0.0
76561198090322319,4,49.97,0.0,0.0
76561198090327701,14,192.95000000000002,1.0,7.14
76561198090328806,58,59.99,0.0,0.0
76561198090331907,35,430.52,1.0,2.86
howdafuq,79,589.68,5.0,6.33
8F47Q,1,0.0,0.0,0.0
AgentJamMan,25,280.83,0.0,0.0
76561198090336646,4,84.97,0.0,0.0
76561198090341960,11,72.94,0.0,0.0
76561198090342446,2,9.99,0.0,0.0
76561198090342841,10,69.97,0.0,0.0
76561198090345278,27,124.95,0.0,0.0
76561198090348951,2,0.0,0.0,0.0
76561198090356834,28,229.79,3.0,10.71
76561198090357913,3,0.0,0.0,0.0
76561198090360013,13,84.94999999999999,0.0,0.0
76561198090368458,8,0.0,0.0,0.0
76561198090371194,8,49.97,0.0,0.0
76561198090372897,1,0.0,0.0,0.0
76561198090373797,25,264.84,1.0,4.0
76561198090373847,5,37.96,0.0,0.0
76561198090375180,1,0.0,0.0,0.0
76561198090376501,1,0.0,0.0,0.0
76561198090380587,10,24.98,0.0,0.0
DTNChannel,38,59.94,1.0,2.63
IrresponsiblePerson,11,124.92999999999999,0.0,0.0
76561198090385340,51,299.9,0.0,0.0
76561198090386258,1,0.0,0.0,0.0
sgrimesgaming,36,626.73,0.0,0.0
76561198090388033,57,339.81,0.0,0.0
76561198090393261,18,64.95,0.0,0.0
76561198090394042,1,0.0,0.0,0.0
76561198090394159,1,0.0,0.0,0.0
76561198090398801,30,187.82999999999998,0.0,0.0
76561198090399749,31,313.74,0.0,0.0
76561198090402171,4,0.0,0.0,0.0
76561198090402995,18,54.96,0.0,0.0
legahto,7,39.98,0.0,0.0
76561198090405144,8,44.980000000000004,0.0,0.0
-_PussyDestroyer_-,51,360.68,3.0,5.88
76561198090406145,3,24.98,0.0,0.0
76561198090406732,30,207.91,1.0,3.33
76561198090411541,3,0.0,0.0,0.0
76561198090419051,2,9.99,0.0,0.0
76561198090420043,2,24.98,0.0,0.0
76561198090421360,18,194.89,0.0,0.0
76561198090421878,3,29.979999999999997,0.0,0.0
76561198090422422,15,171.9,0.0,0.0
76561198090423287,32,144.89,0.0,0.0
76561198090424230,33,414.77,0.0,0.0
76561198090424986,1,0.0,0.0,0.0
76561198090425646,1,74.76,0.0,0.0
76561198090426708,70,952.42,0.0,0.0
4456829,36,290.84999999999997,0.0,0.0
natedrake4,109,1308.0,3.0,2.75
76561198090428435,1,0.0,0.0,0.0
76561198090430829,62,435.73,0.0,0.0
okm9smokeweed,22,9.99,0.0,0.0
76561198090435080,3,160.91,0.0,0.0
76561198090435626,7,14.99,0.0,0.0
motherfuckingtotoro,35,105.92,1.0,2.86
xvfg4587,35,448.52,0.0,0.0
Joelcicls,20,19.98,0.0,0.0
76561198090441464,4,89.94,0.0,0.0
76561198090442517,1,0.0,0.0,0.0
76561198090444547,17,32.97,0.0,0.0
76561198090449014,1,4.99,0.0,0.0
76561198090449076,12,54.96,0.0,0.0
76561198090450471,127,744.59,0.0,0.0
76561198090450791,54,791.62,0.0,0.0
76561198090453072,6,3.99,0.0,0.0
76561198090455022,28,29.97,1.0,3.57
76561198090455964,1,0.0,0.0,0.0
76561198090456173,7,14.99,0.0,0.0
76561198090457142,9,9.99,0.0,0.0
76561198090457693,23,169.88,0.0,0.0
76561198090457828,21,0.0,0.0,0.0
698959,97,1127.37,0.0,0.0
76561198090460736,27,19.99,1.0,3.7
76561198090462526,39,193.85,0.0,0.0
ZennyAckbar,135,999.77,4.0,2.96
76561198090463375,9,64.95,0.0,0.0
76561198090463970,4,0.0,0.0,0.0
76561198090468730,1,0.0,0.0,0.0
76561198090470038,3,0.0,0.0,0.0
gamingwiththepros12,4,14.99,0.0,0.0
76561198090476083,28,194.86,0.0,0.0
MEIMEIMEI,41,340.76,1.0,2.44
76561198090476731,10,94.92999999999999,0.0,0.0
76561198090477217,6,205.87,0.0,0.0
76561198090477336,1,0.0,0.0,0.0
76561198090478055,4,79.97,0.0,0.0
Larnie,24,244.89,0.0,0.0
76561198090481194,36,184.82,0.0,0.0
76561198090481805,12,64.96,0.0,0.0
76561198090482066,11,14.99,0.0,0.0
76561198090485602,13,0.0,0.0,0.0
76561198090486184,48,257.83,0.0,0.0
76561198090486706,44,577.61,0.0,0.0
76561198090493796,31,349.86,0.0,0.0
76561198090498467,15,49.97,0.0,0.0
76561198090501322,8,0.0,0.0,0.0
gabriellf96,39,178.9,0.0,0.0
76561198090502308,29,0.0,1.0,3.45
76561198090502908,13,9.99,0.0,0.0
76561198090505632,78,391.8,0.0,0.0
76561198090510596,10,59.99,0.0,0.0
76561198090510882,43,469.57,0.0,0.0
RazorSpark,101,985.38,1.0,0.99
SatiricLord,49,578.76,0.0,0.0
GomuArg,152,586.37,2.0,1.32
76561198090522557,6,34.98,0.0,0.0
76561198090523899,1,0.0,0.0,0.0
WoolleyGamingHD,19,249.86,0.0,0.0
76561198090529530,1,0.0,0.0,0.0
76561198090532156,15,100.91,0.0,0.0
76561198090535799,6,19.99,0.0,0.0
76561198090537859,20,232.82999999999998,0.0,0.0
76561198090543265,8,0.0,0.0,0.0
Slaininsane666,67,626.5799999999999,0.0,0.0
76561198090546090,6,14.99,0.0,0.0
76561198090546446,18,370.83,0.0,0.0
76561198090548526,18,117.92999999999999,0.0,0.0
76561198090551258,15,0.0,0.0,0.0
76561198090553477,4,24.98,0.0,0.0
76561198090555502,1,0.0,0.0,0.0
junkcollector,14,0.0,0.0,0.0
76561198090560137,4,9.99,1.0,25.0
76561198090560648,3,0.0,0.0,0.0
76561198090562805,1,0.0,0.0,0.0
76561198090565016,7,19.99,0.0,0.0
sinornis,25,352.79,3.0,12.0
76561198090578159,6,0.0,1.0,16.67
Nakebre,14,29.98,0.0,0.0
76561198090579933,3,19.98,0.0,0.0
76561198090581652,45,338.79,0.0,0.0
76561198090581989,1,0.0,0.0,0.0
76561198090582059,12,79.94,0.0,0.0
76561198090583191,41,340.75,0.0,0.0
76561198090586419,3,24.99,0.0,0.0
76561198090590971,7,54.98,0.0,0.0
76561198090592416,6,99.98,0.0,0.0
blackbeard433,15,52.95,0.0,0.0
76561198090595836,14,269.9,0.0,0.0
76561198090596566,6,0.0,0.0,0.0
76561198090601369,3,24.98,0.0,0.0
76561198090602528,16,229.88,0.0,0.0
76561198090609077,10,104.94,0.0,0.0
76561198090613240,1,19.99,0.0,0.0
76561198090615878,6,19.99,0.0,0.0
datfrag,4,49.97,0.0,0.0
76561198090617879,54,315.82,0.0,0.0
76561198090621006,72,960.4399999999999,2.0,2.78
76561198090621429,32,231.77,0.0,0.0
robustra,17,11.98,3.0,17.65
kiokiosahat9,23,0.0,0.0,0.0
76561198090629356,25,134.93,0.0,0.0
76561198090629815,4,19.99,0.0,0.0
76561198090629940,9,34.98,1.0,11.11
76561198090633862,16,180.9,0.0,0.0
76561198090639864,12,47.980000000000004,0.0,0.0
76561198090650669,26,95.94,1.0,3.85
jjo519,12,34.98,0.0,0.0
dudabzborges,2,0.0,0.0,0.0
76561198090660044,64,748.56,8.0,12.5
76561198090660739,57,234.84,0.0,0.0
76561198090663794,2,0.0,0.0,0.0
76561198090663964,1,0.0,0.0,0.0
Fatewow,71,685.7,1.0,1.41
76561198090665010,36,360.79,0.0,0.0
76561198090666827,17,84.94999999999999,0.0,0.0
76561198090668943,80,594.54,0.0,0.0
WhyYouChekinHimOutHuh,60,275.77,5.0,8.33
1947CARROTS,26,104.93,0.0,0.0
amnotilluminate,15,144.9,0.0,0.0
76561198090682676,27,400.55,1.0,3.7
76561198090689691,1,0.0,0.0,0.0
EviltonBOT,23,52.94,1.0,4.35
vixeszeta,14,53.95,0.0,0.0
76561198090694916,1,0.0,0.0,0.0
76561198090698235,1,9.99,0.0,0.0
76561198090701174,3,0.0,0.0,0.0
76561198090706491,1,9.99,0.0,0.0
76561198090706906,24,10.98,0.0,0.0
76561198090711553,12,9.99,0.0,0.0
76561198090714944,103,683.5899999999999,0.0,0.0
76561198090716118,1,0.0,0.0,0.0
76561198090722373,1,0.0,0.0,0.0
76561198090722493,44,128.9,1.0,2.27
76561198090724038,41,358.74,1.0,2.44
76561198090725781,2,9.99,0.0,0.0
76561198090727669,10,29.99,0.0,0.0
76561198090727940,33,334.82,0.0,0.0
76561198090730308,15,0.0,0.0,0.0
76561198090735268,6,89.96,0.0,0.0
76561198090738031,1,0.0,0.0,0.0
0833422708,1,0.0,0.0,0.0
76561198090741580,13,134.94,0.0,0.0
76561198090745091,1,0.0,0.0,0.0
76561198090747791,5,9.99,0.0,0.0
lancerlotas,5,29.98,0.0,0.0
JonesD2017,92,487.78000000000003,2.0,2.17
76561198090757520,23,283.83,0.0,0.0
blinded2003,15,189.89,1.0,6.67
76561198090760162,26,184.92,2.0,7.69
Ezailb,19,189.92000000000002,0.0,0.0
76561198090761481,14,29.98,0.0,0.0
76561198090761591,58,836.53,0.0,0.0
76561198090762158,4,34.96,0.0,0.0
L_iS_De_Best,17,130.87,1.0,5.88
76561198090768893,1,0.0,0.0,0.0
76561198090776607,34,294.87,0.0,0.0
benisdaboss101010101,2,4.99,0.0,0.0
76561198090785067,3,0.0,0.0,0.0
76561198090789713,11,139.97,0.0,0.0
scaryoffice,49,256.71999999999997,4.0,8.16
Z427,52,275.83,2.0,3.85
76561198090799897,17,169.93,0.0,0.0
UltimateFaZeSniper1337,6,0.0,0.0,0.0
76561198090803314,79,925.51,0.0,0.0
76561198090804133,24,275.86,0.0,0.0
76561198090813326,1,0.0,0.0,0.0
76561198090815451,1,0.0,0.0,0.0
76561198090825972,3,49.98,0.0,0.0
76561198090826058,8,69.94,0.0,0.0
76561198090830979,3,0.0,0.0,0.0
76561198090833801,1,0.0,0.0,0.0
houseovertherainbow,29,309.81,0.0,0.0
76561198090835770,2,0.0,0.0,0.0
76561198090839738,66,420.71999999999997,1.0,1.52
76561198090841580,104,442.73,0.0,0.0
Lotharrock,105,475.67,8.0,7.62
76561198090848474,2,19.99,0.0,0.0
dewsy123,28,259.85,1.0,3.57
76561198090848579,30,128.91,0.0,0.0
VolkrusSinRV,1,0.0,0.0,0.0
76561198090851230,4,34.98,2.0,50.0
76561198090851892,9,69.97,0.0,0.0
76561198090852224,47,388.67,0.0,0.0
VGSado13,16,76.92,0.0,0.0
76561198090859144,6,0.0,0.0,0.0
Elizabeth_007,88,935.3399999999999,1.0,1.14
ElementOfMagic,5,29.98,0.0,0.0
mrsamich,48,403.78,0.0,0.0
76561198090870344,1,0.0,0.0,0.0
76561198090871734,83,581.42,0.0,0.0
WindowsAnzel,5,0.0,0.0,0.0
76561198090873117,2,0.0,0.0,0.0
samgamerbrboladao,14,24.99,2.0,14.29
76561198090880086,51,503.12,0.0,0.0
76561198090887854,19,39.97,0.0,0.0
76561198090890590,69,1020.43,0.0,0.0
76561198090891229,10,0.0,0.0,0.0
76561198090893672,20,19.99,0.0,0.0
Smithy_the_god,76,996.4599999999999,0.0,0.0
76561198090906001,12,104.92,0.0,0.0
alonso2608,4,4.99,0.0,0.0
76561198090908006,6,2.99,0.0,0.0
cerealkillingmachine,17,154.95,1.0,5.88
76561198090910111,38,19.98,0.0,0.0
76561198090912140,11,119.98,0.0,0.0
76561198090913602,1,0.0,0.0,0.0
sleepdeprivedhotmess,23,283.83,0.0,0.0
skoutznz,1,9.99,0.0,0.0
76561198090920289,28,309.82,0.0,0.0
hipsterbunny,7,0.0,0.0,0.0
76561198090921015,2,0.0,0.0,0.0
76561198090924475,22,49.96,0.0,0.0
76561198090924543,1,0.0,0.0,0.0
NowFlight,12,115.95,0.0,0.0
76561198090930481,1,0.0,0.0,0.0
76561198090932266,7,74.93,0.0,0.0
76561198090932287,67,426.69,2.0,2.99
rendy1212,29,124.91999999999999,0.0,0.0
76561198090933705,9,0.0,0.0,0.0
76561198090935367,28,129.92,0.0,0.0
76561198090936199,2,19.99,0.0,0.0
76561198090938884,41,29.979999999999997,0.0,0.0
76561198090939132,46,575.68,0.0,0.0
76561198090943096,2,19.99,0.0,0.0
76561198090943380,1,0.0,0.0,0.0
stark1542,3,14.99,0.0,0.0
76561198090945018,6,49.96,0.0,0.0
76561198090947121,3,19.99,0.0,0.0
76561198090949238,1,0.0,0.0,0.0
KynanDoesMC,23,227.84,1.0,4.35
76561198090949532,76,926.1999999999999,1.0,1.32
76561198090950615,18,178.89,0.0,0.0
76561198090955147,6,0.0,0.0,0.0
76561198090959219,17,109.95,0.0,0.0
bwilliamsmx,59,587.55,0.0,0.0
76561198090960934,4,59.99,0.0,0.0
76561198090961654,1,0.0,0.0,0.0
baramos2011,2,0.0,0.0,0.0
PakSixxx,4,19.99,0.0,0.0
TDSOfficial,45,450.72999999999996,0.0,0.0
NuggeTIINnJa,37,183.84,0.0,0.0
76561198090976251,4,29.979999999999997,0.0,0.0
luckbucky,9,29.98,0.0,0.0
76561198090981369,11,24.97,0.0,0.0
76561198090981590,1,0.0,0.0,0.0
NeonEcho,65,497.67,1.0,1.54
76561198090986324,1,0.0,0.0,0.0
Eintracht00,7,12.98,0.0,0.0
76561198090989882,7,49.97,0.0,0.0
76561198090992621,2,0.0,0.0,0.0
76561198090995311,1,0.0,0.0,0.0
76561198090996907,12,0.0,0.0,0.0
76561198090997755,8,39.97,0.0,0.0
thestabqueen,2,14.99,0.0,0.0
76561198091001103,1,9.99,0.0,0.0
76561198091004021,3,19.98,0.0,0.0
76561198091012788,4,0.0,0.0,0.0
76561198091015208,2,0.0,0.0,0.0
76561198091016047,30,289.75,1.0,3.33
76561198091017114,1,0.0,0.0,0.0
76561198091020474,2,0.0,0.0,0.0
76561198091022051,18,39.99,0.0,0.0
whatsnot,19,87.92,2.0,10.53
76561198091026912,1,9.99,0.0,0.0
76561198091027520,8,19.99,0.0,0.0
76561198091031816,19,164.9,0.0,0.0
9084738904739822,1,0.0,0.0,0.0
76561198091036993,24,400.82,0.0,0.0
mfor,58,603.67,2.0,3.45
KaraRedd,1,9.99,0.0,0.0
76561198091052415,2,0.0,0.0,0.0
76561198091053426,30,360.78999999999996,1.0,3.33
76561198091053740,33,149.7,0.0,0.0
76561198091055014,20,69.95,0.0,0.0
76561198091056154,1,0.0,0.0,0.0
MarioMario66666,14,89.89,0.0,0.0
76561198091065976,3,19.99,0.0,0.0
bloohaha,38,304.88,0.0,0.0
76561198091071767,16,116.91,0.0,0.0
76561198091072952,11,78.97,0.0,0.0
76561198091078511,38,244.83,0.0,0.0
chaobi_201,8,49.97,0.0,0.0
76561198091080982,22,269.86,0.0,0.0
76561198091081580,1,0.0,0.0,0.0
76561198091081813,2,19.99,0.0,0.0
76561198091082337,20,250.87,1.0,5.0
76561198091082965,4,9.99,0.0,0.0
flythebirdy,32,264.86,0.0,0.0
76561198091084906,1,0.0,0.0,0.0
76561198091085536,1,0.0,0.0,0.0
76561198091091279,9,29.98,0.0,0.0
76561198091092268,4,44.97,0.0,0.0
76561198091092718,15,14.99,0.0,0.0
76561198091093528,9,29.979999999999997,0.0,0.0
76561198091095932,14,159.95,1.0,7.14
76561198091097773,26,194.88,1.0,3.85
76561198091099709,1,0.0,0.0,0.0
76561198091099826,1,0.0,0.0,0.0
yunodle3,4,39.98,0.0,0.0
76561198091102291,11,0.0,0.0,0.0
76561198091103383,17,69.94,0.0,0.0
uriyigigjikfj,39,266.81,0.0,0.0
76561198091106263,4,0.0,0.0,0.0
76561198091107948,52,709.5899999999999,0.0,0.0
76561198091108888,14,84.94999999999999,1.0,7.14
76561198091109633,1,0.0,0.0,0.0
76561198091110290,104,673.37,3.0,2.88
theaagamer75lifestyle,26,240.81,2.0,7.69
76561198091114659,16,99.94,0.0,0.0
usocrackedouocu,103,355.66,4.0,3.88
khh1121,4,0.0,0.0,0.0
76561198091116626,26,429.78999999999996,1.0,3.85
xXbudderXx,125,1012.49,0.0,0.0
76561198091118662,36,379.82,0.0,0.0
76561198091119310,45,381.78,0.0,0.0
76561198091119630,48,553.66,0.0,0.0
76561198091121878,5,39.96,0.0,0.0
76561198091126168,3,34.98,0.0,0.0
marco_9808,127,1072.2,1.0,0.79
76561198091131449,27,232.84,1.0,3.7
76561198091131591,3,54.97,0.0,0.0
76561198091132506,8,0.0,0.0,0.0
enzommt2000,47,273.91,0.0,0.0
76561198091133277,5,54.97,0.0,0.0
76561198091133614,73,567.62,0.0,0.0
76561198091133628,1,0.0,0.0,0.0
76561198091136886,48,275.81,0.0,0.0
76561198091137123,30,109.95,0.0,0.0
76561198091139682,1,0.0,0.0,0.0
scifichesh,3,39.98,0.0,0.0
76561198091143112,1,0.0,0.0,0.0
76561198091146515,9,0.0,1.0,11.11
76561198091146818,4,35.96,0.0,0.0
awacs-skyeye,7,74.95,0.0,0.0
76561198091152108,7,24.98,0.0,0.0
76561198091166709,66,509.64,0.0,0.0
76561198091169175,7,0.0,1.0,14.29
76561198091169263,68,743.61,1.0,1.47
76561198091171400,35,259.84,1.0,2.86
76561198091172616,16,105.93,0.0,0.0
76561198091172747,1,0.0,0.0,0.0
76561198091173082,2,39.99,0.0,0.0
76561198091173546,33,161.85,0.0,0.0
76561198091174455,1,0.0,0.0,0.0
76561198091180474,14,149.9,0.0,0.0
76561198091180678,2,0.0,0.0,0.0
morriganstalker,3,17.98,0.0,0.0
76561198091183125,4,59.99,0.0,0.0
HondasAreGay,46,221.85,1.0,2.17
7tm,5,34.98,0.0,0.0
Snowy427,85,395.53000000000003,1.0,1.18
76561198091194116,6,19.99,0.0,0.0
76561198091196497,4,0.0,0.0,0.0
76561198091196853,17,114.92,0.0,0.0
76561198091197464,39,312.81,0.0,0.0
76561198091197624,16,69.94,0.0,0.0
nasain,2,0.0,0.0,0.0
76561198091197724,6,25.92,0.0,0.0
76561198091206491,1,0.0,0.0,0.0
76561198091209561,1,0.0,0.0,0.0
76561198091210061,6,0.0,0.0,0.0
76561198091213604,15,144.96,0.0,0.0
76561198091216652,17,24.98,1.0,5.88
76561198091218179,13,214.89,0.0,0.0
76561198091218216,2,0.0,0.0,0.0
GG336,19,9.99,0.0,0.0
76561198091225975,1,0.0,0.0,0.0
76561198091226880,1,0.0,0.0,0.0
76561198091227303,1,0.0,0.0,0.0
76561198091228609,2,9.99,0.0,0.0
sexypoopoo,29,214.85,0.0,0.0
67162763,90,360.7,0.0,0.0
76561198091244661,15,34.98,0.0,0.0
dante67971,165,1370.74,8.0,4.85
76561198091251297,36,190.89000000000001,1.0,2.78
76561198091254611,1,0.0,0.0,0.0
76561198091259632,22,63.94,2.0,9.09
76561198091264039,9,19.98,0.0,0.0
Baaakkaaa,57,341.79,2.0,3.51
76561198091267949,19,209.87,0.0,0.0
76561198091269432,10,0.0,0.0,0.0
76561198091275223,20,39.99,0.0,0.0
76561198091275234,1,0.0,0.0,0.0
cavaleiroralado,6,0.0,0.0,0.0
76561198091289034,6,0.0,0.0,0.0
76561198091289264,4,24.98,0.0,0.0
hideyukizkung,116,1435.93,1.0,0.86
76561198091296461,25,170.9,1.0,4.0
76561198091296589,18,127.9,0.0,0.0
76561198091299437,5,49.96,0.0,0.0
76561198091300398,1,0.0,0.0,0.0
76561198091308214,53,442.81,0.0,0.0
NIKOREY2,7,44.97,0.0,0.0
76561198091314015,7,19.98,0.0,0.0
76561198091318198,1,0.0,0.0,0.0
76561198091323298,1,0.0,0.0,0.0
76561198091325036,11,29.98,1.0,9.09
76561198091326277,13,54.96,0.0,0.0
76561198091327919,7,19.98,0.0,0.0
76561198091329480,8,24.979999999999997,0.0,0.0
76561198091332590,10,0.0,0.0,0.0
76561198091334692,18,222.85999999999999,0.0,0.0
76561198091337659,1,0.0,0.0,0.0
76561198091344363,20,47.96,3.0,15.0
76561198091356447,16,210.91,0.0,0.0
76561198091356726,71,774.48,0.0,0.0
caydrobertson,44,231.81,6.0,13.64
76561198091358692,5,54.97,0.0,0.0
76561198091362266,1,19.99,0.0,0.0
76561198091364504,20,54.96,0.0,0.0
76561198091368284,3,3.99,0.0,0.0
76561198091369848,19,207.86999999999998,0.0,0.0
jamesdroot,112,372.41,0.0,0.0
76561198091373422,5,4.99,0.0,0.0
76561198091373702,8,0.0,0.0,0.0
76561198091374165,11,144.93,0.0,0.0
76561198091377276,1,0.0,0.0,0.0
76561198091378623,13,39.96,1.0,7.69
76561198091380260,10,0.0,0.0,0.0
76561198091381677,72,44.97,0.0,0.0
76561198091382810,3,0.0,0.0,0.0
76561198091384609,59,19.99,2.0,3.39
Mandrake123,16,74.94,0.0,0.0
xUnkaNinjazZz,72,763.54,1.0,1.39
76561198091394479,32,265.75,0.0,0.0
76561198091394935,4,29.979999999999997,0.0,0.0
76561198091405182,1,0.0,0.0,0.0
EndlessAbyss,66,184.86,3.0,4.55
76561198091407148,2,0.0,0.0,0.0
76561198091407812,16,209.9,0.0,0.0
76561198091411761,18,141.9,0.0,0.0
76561198091411879,5,19.99,0.0,0.0
76561198091416716,61,9.99,0.0,0.0
76561198091420612,15,74.95,0.0,0.0
AnuarSahaje,83,1085.28,0.0,0.0
76561198091423176,5,9.99,0.0,0.0
76561198091425353,1,0.0,0.0,0.0
76561198091426030,1,9.99,0.0,0.0
76561198091426502,18,97.92,0.0,0.0
Crazzy__Hosty,1,0.0,0.0,0.0
76561198091429493,47,457.7,10.0,21.28
76561198091430250,25,154.89,0.0,0.0
76561198091433381,6,59.96,0.0,0.0
76561198091434552,1,0.0,0.0,0.0
76561198091436634,5,9.99,0.0,0.0
MAXISOY,49,526.73,0.0,0.0
76561198091437797,1,7.99,0.0,0.0
76561198091438947,5,39.96,0.0,0.0
76561198091438969,1,0.0,0.0,0.0
Faroukz,6,64.95,0.0,0.0
haaaagaaaay,50,509.8,0.0,0.0
76561198091457640,1,0.0,0.0,0.0
Shadowcyhte,73,614.57,6.0,8.22
76561198091459562,11,94.94,0.0,0.0
76561198091461346,36,0.0,0.0,0.0
76561198091462219,11,94.97,0.0,0.0
76561198091462391,7,4.99,0.0,0.0
76561198091464997,1,0.0,0.0,0.0
S0ulHD,20,94.97,1.0,5.0
76561198091471408,36,117.91999999999999,0.0,0.0
FondlesTheScout,34,356.76,1.0,2.94
Tomaskent,10,104.94,0.0,0.0
vegaskong,1,0.0,0.0,0.0
76561198091483691,9,0.0,0.0,0.0
76561198091488628,1,0.0,1.0,100.0
I_LOVE_CAPS_LOCKS,2,29.979999999999997,0.0,0.0
76561198091500950,3,19.99,0.0,0.0
DARKdr3dnaut07,46,741.0699999999999,0.0,0.0
76561198091505830,43,725.51,0.0,0.0
76561198091508747,13,44.95,0.0,0.0
balalaball,5,34.98,0.0,0.0
76561198091511785,71,830.5,1.0,1.41
pepoones,7,34.97,1.0,14.29
76561198091519387,9,64.95,0.0,0.0
4545648,8,24.97,1.0,12.5
aksaafan,4,79.96000000000001,0.0,0.0
76561198091526396,3,0.0,0.0,0.0
76561198091527900,13,0.0,0.0,0.0
76561198091528305,5,9.99,0.0,0.0
76561198091529855,8,0.0,0.0,0.0
76561198091533004,1,0.0,0.0,0.0
shaizerzzz,43,195.85999999999999,2.0,4.65
76561198091539175,1,0.0,0.0,0.0
76561198091541208,25,57.96,0.0,0.0
76561198091542985,5,59.980000000000004,0.0,0.0
76561198091544150,59,732.64,0.0,0.0
mcjack943,110,1421.86,1.0,0.91
dojija,30,404.78999999999996,1.0,3.33
76561198091548039,1,14.99,0.0,0.0
76561198091550180,9,109.93,0.0,0.0
LonTheDarkGamer,54,515.71,2.0,3.7
76561198091557631,1,0.0,0.0,0.0
TTaka,144,862.77,0.0,0.0
karstarkk,16,54.95,0.0,0.0
76561198091569244,1,14.99,0.0,0.0
76561198091571269,37,327.78,0.0,0.0
76561198091572846,1,0.0,0.0,0.0
synergythisshit,48,520.62,1.0,2.08
76561198091580802,26,230.84,0.0,0.0
jacobissoawesomeateverything,54,487.76,1.0,1.85
76561198091584671,13,24.98,0.0,0.0
76561198091589547,3,0.0,0.0,0.0
76561198091592825,5,5.98,0.0,0.0
76561198091595995,12,0.0,0.0,0.0
76561198091596677,8,54.96,0.0,0.0
76561198091596841,1,2.99,0.0,0.0
sobba_stinji,1,0.0,0.0,0.0
maudeex71,89,468.72,2.0,2.25
76561198091599470,1,0.0,0.0,0.0
76561198091599780,4,9.99,0.0,0.0
aliciaj,31,290.73,1.0,3.23
76561198091604767,3,0.0,0.0,0.0
76561198091609375,19,224.84,0.0,0.0
76561198091610400,43,550.6899999999999,2.0,4.65
76561198091611587,13,0.0,0.0,0.0
76561198091612238,24,115.94,1.0,4.17
Trandunz,94,537.66,0.0,0.0
sgrrrrr,1,0.0,0.0,0.0
huntervxx,13,34.98,1.0,7.69
76561198091617842,13,179.91,0.0,0.0
haballman,38,205.85999999999999,1.0,2.63
76561198091620120,2,0.0,0.0,0.0
76561198091620319,4,79.98,0.0,0.0
76561198091621558,3,39.98,0.0,0.0
sky_combatxmedic,1,0.0,0.0,0.0
76561198091626032,2,9.99,0.0,0.0
76561198091626891,14,159.89,0.0,0.0
76561198091631191,1,0.0,0.0,0.0
76561198091631250,75,702.4,1.0,1.33
76561198091631756,1,0.0,0.0,0.0
76561198091632514,1,0.0,0.0,0.0
76561198091634136,6,40.97,0.0,0.0
pumpkinpulp,95,1385.96,2.0,2.11
MmanSpelling,26,142.85999999999999,0.0,0.0
76561198091641784,19,24.98,0.0,0.0
2JZEEEEBABY,61,877.54,2.0,3.28
ImSoDahAwesome,15,215.87,0.0,0.0
BeanSyn,18,240.89000000000001,0.0,0.0
76561198091654944,1,0.0,0.0,0.0
76561198091657038,6,0.0,0.0,0.0
